_id,parent_id,wtype,creation_cost,upgrade_cost,attack,max_attack,element,element_attack,element_2,element_2_attack,awaken,awaken_attack,defense,sharpness,affinity,horn_notes,shelling_type,phial,charges,coatings,recoil,reload_speed,rapid_fire,deviation,ammo,special_ammo,num_slots,tree_depth,final,family
547332,547331,"Long Sword",0,13600,160,0,"",0,"",0,"",0,0,"7.4.12.9.6.2.0 7.4.12.9.6.4.0 7.4.12.9.6.7.0",10,,,,,,,,,,,,0,0,0,2138
547333,547332,"Long Sword",0,17000,160,0,"",0,"",0,"",0,0,"11.10.5.6.5.3.0 11.10.5.6.5.5.0 11.10.5.6.5.8.0",10,,,,,,,,,,,,0,0,0,2138
547334,547333,"Long Sword",0,20400,170,0,"",0,"",0,"",0,0,"9.4.11.7.6.3.0 9.4.11.7.6.5.0 9.4.11.7.6.8.0",10,,,,,,,,,,,,0,0,0,2138
547335,547334,"Long Sword",0,23800,180,0,"",0,"",0,"",0,0,"6.5.11.9.6.3.0 6.5.11.9.6.5.0 6.5.11.9.6.8.0",10,,,,,,,,,,,,0,0,0,2138
547336,547335,"Long Sword",0,27200,180,0,"",0,"",0,"",0,0,"8.10.6.7.5.4.0 8.10.6.7.5.6.0 8.10.6.7.5.9.0",10,,,,,,,,,,,,0,0,0,2138
547337,547336,"Long Sword",0,30600,190,0,"",0,"",0,"",0,0,"6.4.5.16.5.4.0 6.4.5.16.5.6.0 6.4.5.16.5.9.0",10,,,,,,,,,,,,0,0,0,2138
547338,547337,"Long Sword",0,34000,190,0,"",0,"",0,"",0,0,"8.2.3.17.5.5.0 8.2.3.17.5.7.0 8.2.3.17.5.10.0",15,,,,,,,,,,,,0,0,0,2138
547339,547338,"Long Sword",0,37400,220,0,"",0,"",0,"",0,0,"5.3.14.11.6.5.1 5.3.14.11.6.5.1 5.3.14.11.6.5.1",15,,,,,,,,,,,,0,0,0,2138
547340,547339,"Long Sword",0,40800,240,0,"",0,"",0,"",0,0,"11.4.10.7.7.4.2 11.4.10.7.7.4.2 11.4.10.7.7.4.2",15,,,,,,,,,,,,0,0,0,2138
547341,547340,"Long Sword",0,44200,260,0,"",0,"",0,"",0,0,"5.2.10.15.6.4.3 5.2.10.15.6.4.3 5.2.10.15.6.4.3",20,,,,,,,,,,,,0,0,0,2138
547342,547341,"Long Sword",0,47600,280,0,"",0,"",0,"",0,0,"4.3.11.14.5.4.4 4.3.11.14.5.4.4 4.3.11.14.5.4.4",20,,,,,,,,,,,,0,0,0,2138
547343,547342,"Long Sword",0,51000,300,0,"",0,"",0,"",0,0,"10.3.8.9.5.5.5 10.3.8.9.5.5.5 10.3.8.9.5.5.5",20,,,,,,,,,,,,0,0,1,2138
547585,0,"Long Sword",3450,0,150,0,"",0,"",0,"",0,10,"6.3.15.6.0.0.0 6.3.15.8.0.0.0 6.3.15.10.1.0.0",5,,,,,,,,,,,,0,0,0,2139
547586,547585,"Long Sword",0,6900,150,0,"",0,"",0,"",0,10,"8.4.11.7.0.0.0 8.4.11.9.0.0.0 8.4.11.10.2.0.0",5,,,,,,,,,,,,0,0,0,2139
547587,547586,"Long Sword",0,10350,160,0,"",0,"",0,"",0,10,"5.3.14.8.0.0.0 5.3.14.10.0.0.0 5.3.14.11.2.0.0",5,,,,,,,,,,,,0,0,0,2139
547588,547587,"Long Sword",0,13800,170,0,"",0,"",0,"",0,10,"5.4.12.9.0.0.0 5.4.12.11.0.0.0 5.4.12.12.2.0.0",5,,,,,,,,,,,,0,0,0,2139
547589,547588,"Long Sword",0,17250,180,0,"",0,"",0,"",0,10,"8.7.4.11.0.0.0 8.7.4.13.0.0.0 8.7.4.14.2.0.0",5,,,,,,,,,,,,0,0,0,2139
547590,547589,"Long Sword",0,20700,180,0,"",0,"",0,"",0,10,"5.2.10.13.0.0.0 5.2.10.15.0.0.0 5.2.10.15.3.0.0",5,,,,,,,,,,,,0,0,0,2139
547591,547590,"Long Sword",0,24150,190,0,"",0,"",0,"",0,10,"7.4.5.14.0.0.0 7.4.5.15.1.0.0 7.4.5.15.4.0.0",5,,,,,,,,,,,,0,0,0,2139
547592,547591,"Long Sword",0,27600,200,0,"",0,"",0,"",0,10,"6.4.5.15.0.0.0 6.4.5.16.1.0.0 6.4.5.16.4.0.0",5,,,,,,,,,,,,0,0,0,2139
547593,547592,"Long Sword",0,31050,210,0,"",0,"",0,"",0,10,"7.3.4.16.0.0.0 7.3.4.16.2.0.0 7.3.4.16.5.0.0",5,,,,,,,,,,,,0,0,0,2139
547594,547593,"Long Sword",0,34500,220,0,"",0,"",0,"",0,10,"8.2.3.17.0.0.0 8.2.3.17.2.0.0 8.2.3.17.5.0.0",5,,,,,,,,,,,,0,0,0,2139
547595,547594,"Long Sword",0,37950,300,0,"",0,"",0,"",0,15,"8.2.3.17.0.0.0 8.2.3.17.2.0.0 8.2.3.17.5.0.0",10,,,,,,,,,,,,0,0,0,2139
547596,547595,"Long Sword",0,41400,330,0,"",0,"",0,"",0,15,"9.5.3.18.0.0.0 9.5.3.18.2.0.0 9.5.3.18.5.0.0",10,,,,,,,,,,,,0,0,0,2139
547597,547596,"Long Sword",0,44850,350,0,"",0,"",0,"",0,20,"9.5.3.18.0.0.0 9.5.3.18.2.0.0 9.5.3.18.5.0.0",10,,,,,,,,,,,,0,0,0,2139
547598,547597,"Long Sword",0,48300,370,0,"",0,"",0,"",0,20,"8.5.3.19.0.0.0 8.5.3.19.2.0.0 8.5.3.19.5.0.0",10,,,,,,,,,,,,0,0,0,2139
547599,547598,"Long Sword",0,51750,380,0,"",0,"",0,"",0,25,"7.3.4.21.0.0.0 7.3.4.21.2.0.0 7.3.4.21.5.0.0",10,,,,,,,,,,,,0,0,1,2139
547841,0,"Long Sword",3450,0,150,0,Poison,25,"",0,"",0,0,"8.4.11.10.2.0.0 8.4.11.10.4.0.0 8.4.11.10.6.1.0",10,,,,,,,,,,,,0,0,0,2140
547842,547841,"Long Sword",0,6900,150,0,Poison,26,"",0,"",0,0,"9.7.8.8.3.0.0 9.7.8.8.5.0.0 9.7.8.8.6.2.0",10,,,,,,,,,,,,0,0,0,2140
547843,547842,"Long Sword",0,10350,160,0,Poison,27,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",10,,,,,,,,,,,,0,0,0,2140
547844,547843,"Long Sword",0,13800,160,0,Poison,28,"",0,"",0,0,"9.4.11.7.4.0.0 9.4.11.7.6.0.0 9.4.11.7.6.3.0",10,,,,,,,,,,,,0,0,0,2140
547845,547844,"Long Sword",0,17250,170,0,Poison,29,"",0,"",0,0,"6.5.11.9.4.0.0 6.5.11.9.6.0.0 6.5.11.9.6.3.0",10,,,,,,,,,,,,0,0,0,2140
547846,547845,"Long Sword",0,20700,170,0,Poison,30,"",0,"",0,0,"10.9.7.4.5.0.0 10.9.7.4.7.0.0 10.9.7.4.7.3.0",10,,,,,,,,,,,,0,0,0,2140
547847,547846,"Long Sword",0,24150,180,0,Poison,31,"",0,"",0,0,"2.5.17.6.5.0.0 2.5.17.6.6.1.0 2.5.17.6.6.4.0",10,,,,,,,,,,,,0,0,0,2140
547848,547847,"Long Sword",0,27600,180,0,Poison,32,"",0,"",0,0,"7.3.10.9.6.0.0 7.3.10.9.7.1.0 7.3.10.9.7.4.0",10,,,,,,,,,,,,0,0,0,2140
547849,547848,"Long Sword",0,31050,180,0,Poison,33,"",0,"",0,0,"6.3.10.9.7.0.0 6.3.10.9.7.2.0 6.3.10.9.7.5.0",10,,,,,,,,,,,,0,0,0,2140
547850,547849,"Long Sword",0,34500,190,0,Poison,34,"",0,"",0,0,"5.3.10.9.8.0.0 5.3.10.9.8.2.0 5.3.10.9.8.5.0",10,,,,,,,,,,,,0,0,0,2140
547851,547850,"Long Sword",0,37950,240,0,Poison,35,"",0,"",0,0,"6.4.12.10.4.4.0 6.4.12.10.4.6.0 6.4.12.10.4.9.0",15,,,,,,,,,,,,0,0,0,2140
547852,547851,"Long Sword",0,41400,250,0,Poison,36,"",0,"",0,0,"3.3.17.8.4.5.0 3.3.17.8.4.7.0 3.3.17.8.4.10.0",15,,,,,,,,,,,,0,0,0,2140
547853,547852,"Long Sword",0,44850,260,0,Poison,38,"",0,"",0,0,"9.10.3.9.3.6.0 9.10.3.9.3.8.0 9.10.3.9.3.11.0",15,,,,,,,,,,,,0,0,0,2140
547854,547853,"Long Sword",0,48300,280,0,Poison,39,"",0,"",0,0,"13.5.3.9.3.7.0 13.5.3.9.3.9.0 13.5.3.9.3.12.0",20,,,,,,,,,,,,0,0,0,2140
547855,547854,"Long Sword",0,51750,290,0,Poison,40,"",0,"",0,0,"3.3.17.8.1.8.0 3.3.17.8.1.10.0 3.3.17.8.1.10.3",20,,,,,,,,,,,,0,0,1,2140
548097,0,"Long Sword",3500,0,170,0,Fire,19,"",0,"",0,0,"3.3.17.7.0.0.0 3.3.17.8.1.0.0 3.3.17.8.4.0.0",5,,,,,,,,,,,,0,0,0,2141
548098,548097,"Long Sword",0,7000,170,0,Fire,20,"",0,"",0,0,"6.5.11.8.0.0.0 6.5.11.9.1.0.0 6.5.11.9.4.0.0",5,,,,,,,,,,,,0,0,0,2141
548099,548098,"Long Sword",0,10500,170,0,Fire,21,"",0,"",0,0,"5.3.13.9.0.0.0 5.3.13.10.1.0.0 5.3.13.10.4.0.0",5,,,,,,,,,,,,0,0,0,2141
548100,548099,"Long Sword",0,14000,180,0,Fire,22,"",0,"",0,0,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",5,,,,,,,,,,,,0,0,0,2141
548101,548100,"Long Sword",0,17500,180,0,Fire,23,"",0,"",0,0,"6.5.16.7.1.0.0 6.5.16.7.3.0.0 6.5.16.7.3.3.0",5,,,,,,,,,,,,0,0,0,2141
548102,548101,"Long Sword",0,21000,180,0,Fire,24,"",0,"",0,0,"7.7.11.8.2.0.0 7.7.11.8.4.0.0 7.7.11.8.4.3.0",5,,,,,,,,,,,,0,0,0,2141
548103,548102,"Long Sword",0,24500,190,0,Fire,25,"",0,"",0,0,"16.5.3.9.2.0.0 16.5.3.9.4.0.0 16.5.3.9.4.3.0",5,,,,,,,,,,,,0,0,0,2141
548104,548103,"Long Sword",0,28000,190,0,Fire,26,"",0,"",0,0,"6.4.12.10.3.0.0 6.4.12.10.4.1.0 6.4.12.10.4.4.0",5,,,,,,,,,,,,0,0,0,2141
548105,548104,"Long Sword",0,31500,190,0,Fire,27,"",0,"",0,0,"6.4.5.16.4.0.0 6.4.5.16.5.1.0 6.4.5.16.5.4.0",5,,,,,,,,,,,,0,0,0,2141
548106,548105,"Long Sword",0,35000,200,0,Fire,28,"",0,"",0,0,"8.2.3.17.5.0.0 8.2.3.17.5.2.0 8.2.3.17.5.5.0",5,,,,,,,,,,,,0,0,0,2141
548107,548106,"Long Sword",0,38500,250,0,Fire,29,"",0,"",0,0,"6.3.15.10.3.3.0 6.3.15.10.3.5.0 6.3.15.10.3.8.0",5,,,,,,,,,,,,0,0,0,2141
548108,548107,"Long Sword",0,42000,270,0,Fire,30,"",0,"",0,0,"8.7.3.14.5.3.0 8.7.3.14.5.5.0 8.7.3.14.5.8.0",5,,,,,,,,,,,,0,0,0,2141
548109,548108,"Long Sword",0,45500,280,0,Fire,31,"",0,"",0,0,"6.4.12.10.4.4.0 6.4.12.10.4.6.0 6.4.12.10.4.9.0",5,,,,,,,,,,,,0,0,0,2141
548110,548109,"Long Sword",0,49000,300,0,Fire,32,"",0,"",0,0,"6.4.5.16.5.4.0 6.4.5.16.5.6.0 6.4.5.16.5.9.0",5,,,,,,,,,,,,0,0,0,2141
548111,548110,"Long Sword",0,52500,310,0,Fire,34,"",0,"",0,0,"10.3.8.9.5.5.0 10.3.8.9.5.5.2 10.3.8.9.5.5.5",5,,,,,,,,,,,,0,0,1,2141
548353,0,"Long Sword",3750,0,150,0,Thunder,31,"",0,"",0,0,"3.3.17.7.0.0.0 3.3.17.8.1.0.0 3.3.17.8.4.0.0",10,,,,,,,,,,,,0,0,0,2142
548354,548353,"Long Sword",0,7500,150,0,Thunder,32,"",0,"",0,0,"6.5.11.8.0.0.0 6.5.11.9.1.0.0 6.5.11.9.4.0.0",10,,,,,,,,,,,,0,0,0,2142
548355,548354,"Long Sword",0,11250,150,0,Thunder,33,"",0,"",0,0,"5.3.13.9.0.0.0 5.3.13.10.1.0.0 5.3.13.10.4.0.0",10,,,,,,,,,,,,0,0,0,2142
548356,548355,"Long Sword",0,15000,160,0,Thunder,34,"",0,"",0,0,"5.7.8.10.0.0.0 5.7.8.10.2.0.0 5.7.8.10.5.0.0",10,,,,,,,,,,,,0,0,0,2142
548357,548356,"Long Sword",0,18750,160,0,Thunder,35,"",0,"",0,0,"6.5.16.7.1.0.0 6.5.16.7.3.0.0 6.5.16.7.3.3.0",10,,,,,,,,,,,,0,0,0,2142
548358,548357,"Long Sword",0,22500,160,0,Thunder,36,"",0,"",0,0,"7.7.11.8.2.0.0 7.7.11.8.4.0.0 7.7.11.8.4.3.0",10,,,,,,,,,,,,0,0,0,2142
548359,548358,"Long Sword",0,26250,170,0,Thunder,37,"",0,"",0,0,"16.5.3.9.2.0.0 16.5.3.9.4.0.0 16.5.3.9.4.3.0",10,,,,,,,,,,,,0,0,0,2142
548360,548359,"Long Sword",0,30000,170,0,Thunder,38,"",0,"",0,0,"6.4.12.10.3.0.0 6.4.12.10.4.1.0 6.4.12.10.4.4.0",10,,,,,,,,,,,,0,0,0,2142
548361,548360,"Long Sword",0,33750,170,0,Thunder,39,"",0,"",0,0,"6.4.5.16.4.0.0 6.4.5.16.5.1.0 6.4.5.16.5.4.0",10,,,,,,,,,,,,0,0,0,2142
548362,548361,"Long Sword",0,37500,180,0,Thunder,40,"",0,"",0,0,"8.2.3.17.5.0.0 8.2.3.17.5.2.0 8.2.3.17.5.5.0",10,,,,,,,,,,,,0,0,0,2142
548363,548362,"Long Sword",0,41250,250,0,Thunder,41,"",0,"",0,0,"8.7.4.14.5.2.0 8.7.4.14.5.4.0 8.7.4.14.5.7.0",10,,,,,,,,,,,,0,0,0,2142
548364,548363,"Long Sword",0,45000,260,0,Thunder,42,"",0,"",0,0,"8.7.3.14.5.3.0 8.7.3.14.5.5.0 8.7.3.14.5.8.0",10,,,,,,,,,,,,0,0,0,2142
548365,548364,"Long Sword",0,48750,270,0,Thunder,43,"",0,"",0,0,"6.4.12.10.4.4.0 6.4.12.10.4.6.0 6.4.12.10.4.9.0",10,,,,,,,,,,,,0,0,0,2142
548366,548365,"Long Sword",0,52500,290,0,Thunder,44,"",0,"",0,0,"6.4.5.16.5.4.0 6.4.5.16.5.6.0 6.4.5.16.5.9.0",10,,,,,,,,,,,,0,0,0,2142
548367,548366,"Long Sword",0,56250,300,0,Thunder,45,"",0,"",0,0,"6.3.10.9.7.5.0 6.3.10.9.7.7.0 6.3.10.9.7.7.3",10,,,,,,,,,,,,0,0,1,2142
548609,0,"Long Sword",4000,0,170,0,"",0,"",0,"",0,0,"19.2.6.8.4.1.0 19.2.6.8.4.3.0 19.2.6.8.4.6.0",10,,,,,,,,,,,,0,0,0,2143
548610,548609,"Long Sword",0,8000,170,0,"",0,"",0,"",0,0,"20.1.2.11.5.1.0 20.1.2.11.5.3.0 20.1.2.11.5.6.0",10,,,,,,,,,,,,0,0,0,2143
548611,548610,"Long Sword",0,12000,170,0,"",0,"",0,"",0,0,"15.2.8.9.4.2.0 15.2.8.9.4.4.0 15.2.8.9.4.7.0",10,,,,,,,,,,,,0,0,0,2143
548612,548611,"Long Sword",0,16000,180,0,"",0,"",0,"",0,0,"18.2.6.7.5.2.0 18.2.6.7.5.4.0 18.2.6.7.5.7.0",10,,,,,,,,,,,,0,0,0,2143
548613,548612,"Long Sword",0,20000,180,0,"",0,"",0,"",0,0,"9.7.8.8.6.2.0 9.7.8.8.6.4.0 9.7.8.8.6.7.0",10,,,,,,,,,,,,0,0,0,2143
548614,548613,"Long Sword",0,24000,180,0,"",0,"",0,"",0,0,"7.4.12.9.6.2.0 7.4.12.9.6.4.0 7.4.12.9.6.7.0",10,,,,,,,,,,,,0,0,0,2143
548615,548614,"Long Sword",0,28000,190,0,"",0,"",0,"",0,0,"6.5.11.9.6.3.0 6.5.11.9.6.5.0 6.5.11.9.6.8.0",10,,,,,,,,,,,,0,0,0,2143
548616,548615,"Long Sword",0,32000,190,0,"",0,"",0,"",0,0,"4.6.8.12.7.3.0 4.6.8.12.7.5.0 4.6.8.12.7.8.0",10,,,,,,,,,,,,0,0,0,2143
548617,548616,"Long Sword",0,36000,190,0,"",0,"",0,"",0,0,"10.4.7.7.9.3.0 10.4.7.7.9.5.0 10.4.7.7.9.8.0",10,,,,,,,,,,,,0,0,0,2143
548618,548617,"Long Sword",0,40000,200,0,"",0,"",0,"",0,0,"12.2.4.9.10.3.0 12.2.4.9.10.5.0 12.2.4.9.10.8.0",10,,,,,,,,,,,,0,0,0,2143
548619,548618,"Long Sword",0,44000,270,0,"",0,"",0,"",0,0,"8.1.10.12.8.6.0 8.1.10.12.8.6.0 8.1.10.12.8.6.0",10,,,,,,,,,,,,0,0,0,2143
548620,548619,"Long Sword",0,48000,280,0,"",0,"",0,"",0,0,"5.7.8.10.8.7.0 5.7.8.10.8.7.0 5.7.8.10.8.7.0",10,,,,,,,,,,,,0,0,0,2143
548621,548620,"Long Sword",0,52000,290,0,"",0,"",0,"",0,0,"7.3.10.9.7.8.1 7.3.10.9.7.8.1 7.3.10.9.7.8.1",10,,,,,,,,,,,,0,0,0,2143
548622,548621,"Long Sword",0,56000,300,0,"",0,"",0,"",0,0,"5.3.10.9.8.8.2 5.3.10.9.8.8.2 5.3.10.9.8.8.2",10,,,,,,,,,,,,0,0,0,2143
548623,548622,"Long Sword",0,60000,310,0,"",0,"",0,"",0,0,"6.3.10.9.7.7.3 6.3.10.9.7.7.3 6.3.10.9.7.7.3",10,,,,,,,,,,,,0,0,1,2143
548865,0,"Long Sword",4400,0,170,0,Blastblight,16,"",0,"",0,0,"6.6.4.8.1.0.0 6.6.4.8.3.0.0 6.6.4.8.6.0.0",5,,,,,,,,,,,,0,0,0,2144
548866,548865,"Long Sword",0,8800,170,0,Blastblight,17,"",0,"",0,0,"7.3.10.9.1.0.0 7.3.10.9.3.0.0 7.3.10.9.6.0.0",5,,,,,,,,,,,,0,0,0,2144
548867,548866,"Long Sword",0,13200,170,0,Blastblight,18,"",0,"",0,0,"6.3.10.10.1.0.0 6.3.10.10.3.0.0 6.3.10.10.6.0.0",5,,,,,,,,,,,,0,0,0,2144
548868,548867,"Long Sword",0,17600,180,0,Blastblight,19,"",0,"",0,0,"3.2.17.12.1.0.0 3.2.17.12.3.0.0 3.2.17.12.6.0.0",5,,,,,,,,,,,,0,0,0,2144
548869,548868,"Long Sword",0,22000,180,0,Blastblight,20,"",0,"",0,0,"3.6.16.8.2.0.0 3.6.16.8.4.0.0 3.6.16.8.7.0.0",5,,,,,,,,,,,,0,0,0,2144
548870,548869,"Long Sword",0,26400,180,0,Blastblight,21,"",0,"",0,0,"17.2.8.5.3.0.0 17.2.8.5.5.0.0 17.2.8.5.7.1.0",5,,,,,,,,,,,,0,0,0,2144
548871,548870,"Long Sword",0,30800,190,0,Blastblight,22,"",0,"",0,0,"19.2.6.8.4.1.0 19.2.6.8.4.3.0 19.2.6.8.4.6.0",5,,,,,,,,,,,,0,0,0,2144
548872,548871,"Long Sword",0,35200,190,0,Blastblight,23,"",0,"",0,0,"8.4.11.10.6.1.0 8.4.11.10.6.3.0 8.4.11.10.6.6.0",5,,,,,,,,,,,,0,0,0,2144
548873,548872,"Long Sword",0,39600,190,0,Blastblight,24,"",0,"",0,0,"18.2.6.7.5.2.0 18.2.6.7.5.4.0 18.2.6.7.5.7.0",5,,,,,,,,,,,,0,0,0,2144
548874,548873,"Long Sword",0,44000,200,0,Blastblight,25,"",0,"",0,0,"7.4.12.9.6.2.0 7.4.12.9.6.4.0 7.4.12.9.6.7.0",5,,,,,,,,,,,,0,0,0,2144
548875,548874,"Long Sword",0,48400,260,0,Blastblight,26,"",0,"",0,0,"3.2.17.12.7.3.1 3.2.17.12.7.3.1 3.2.17.12.7.3.1",5,,,,,,,,,,,,0,0,0,2144
548876,548875,"Long Sword",0,52800,270,0,Blastblight,27,"",0,"",0,0,"3.6.16.8.7.4.1 3.6.16.8.7.4.1 3.6.16.8.7.4.1",5,,,,,,,,,,,,0,0,0,2144
548877,548876,"Long Sword",0,57200,280,0,Blastblight,28,"",0,"",0,0,"11.4.10.7.7.4.2 11.4.10.7.7.4.2 11.4.10.7.7.4.2",5,,,,,,,,,,,,0,0,0,2144
548878,548877,"Long Sword",0,61600,290,0,Blastblight,29,"",0,"",0,0,"9.7.12.4.6.5.2 9.7.12.4.6.5.2 9.7.12.4.6.5.2",5,,,,,,,,,,,,0,0,0,2144
548879,548878,"Long Sword",0,66000,300,0,Blastblight,30,"",0,"",0,0,"5.2.10.15.6.4.3 5.2.10.15.6.4.3 5.2.10.15.6.4.3",5,,,,,,,,,,,,0,0,1,2144
549121,0,"Long Sword",20000,0,150,0,Blastblight,28,"",0,"",0,10,"10.7.8.4.1.0.0 10.7.8.4.3.0.0 10.7.8.4.5.1.0",-10,,,,,,,,,,,,1,0,0,2145
549122,549121,"Long Sword",0,40000,160,0,Blastblight,30,"",0,"",0,15,"9.8.12.4.2.0.0 9.8.12.4.4.0.0 9.8.12.4.5.2.0",-5,,,,,,,,,,,,1,0,0,2145
549123,549122,"Long Sword",0,60000,170,0,Blastblight,33,"",0,"",0,20,"13.10.5.5.2.0.0 13.10.5.5.4.0.0 13.10.5.5.4.3.0",-5,,,,,,,,,,,,1,0,0,2145
549124,549123,"Long Sword",0,80000,260,0,Blastblight,35,"",0,"",0,20,"19.2.6.8.4.1.0 19.2.6.8.4.3.0 19.2.6.8.4.6.0",-5,,,,,,,,,,,,1,0,0,2145
549125,549124,"Long Sword",0,100000,300,0,Blastblight,36,"",0,"",0,25,"15.2.8.9.4.2.0 15.2.8.9.4.4.0 15.2.8.9.4.7.0",-5,,,,,,,,,,,,1,0,1,2145
549377,0,"Long Sword",20000,0,170,0,Thunder,30,"",0,"",0,0,"6.5.16.7.1.0.0 6.5.16.7.3.0.0 6.5.16.7.3.3.0",0,,,,,,,,,,,,2,0,0,2146
549378,549377,"Long Sword",0,40000,180,0,Thunder,32,"",0,"",0,0,"7.7.11.8.2.0.0 7.7.11.8.4.0.0 7.7.11.8.4.3.0",0,,,,,,,,,,,,2,0,0,2146
549379,549378,"Long Sword",0,60000,190,0,Thunder,35,"",0,"",0,0,"9.4.11.7.4.0.0 9.4.11.7.6.0.0 9.4.11.7.6.3.0",0,,,,,,,,,,,,2,0,0,2146
549380,549379,"Long Sword",0,80000,270,0,Thunder,37,"",0,"",0,0,"15.2.8.9.4.2.0 15.2.8.9.4.4.0 15.2.8.9.4.7.0",0,,,,,,,,,,,,2,0,0,2146
549381,549380,"Long Sword",0,100000,300,0,Thunder,40,"",0,"",0,0,"6.4.12.10.4.4.0 6.4.12.10.4.6.0 6.4.12.10.4.9.0",0,,,,,,,,,,,,2,0,1,2146
549633,0,"Long Sword",20000,0,180,0,"",0,"",0,"",0,0,"7.4.12.9.3.0.0 7.4.12.9.5.0.0 7.4.12.9.6.2.0",0,,,,,,,,,,,,1,0,0,2147
549634,549633,"Long Sword",0,40000,190,0,"",0,"",0,"",0,0,"3.3.17.8.4.0.0 3.3.17.8.4.2.0 3.3.17.8.4.5.0",0,,,,,,,,,,,,1,0,0,2147
549635,549634,"Long Sword",0,60000,200,0,"",0,"",0,"",0,0,"10.3.8.9.5.0.0 10.3.8.9.5.2.0 10.3.8.9.5.5.0",0,,,,,,,,,,,,1,0,0,2147
549636,549635,"Long Sword",0,80000,290,0,"",0,"",0,"",0,0,"11.10.5.6.5.3.0 11.10.5.6.5.5.0 11.10.5.6.5.8.0",0,,,,,,,,,,,,1,0,0,2147
549637,549636,"Long Sword",0,100000,320,0,"",0,"",0,"",0,0,"3.3.17.8.4.5.0 3.3.17.8.4.7.0 3.3.17.8.4.10.0",0,,,,,,,,,,,,1,0,1,2147
550145,0,"Long Sword",20000,0,130,0,Dragon,5,"",0,"",0,0,"9.10.3.9.3.1.0 9.10.3.9.3.3.0 9.10.3.9.3.6.0",40,,,,,,,,,,,,2,0,0,2149
550146,550145,"Long Sword",0,40000,140,0,Dragon,6,"",0,"",0,0,"7.8.3.11.5.1.0 7.8.3.11.5.3.0 7.8.3.11.5.6.0",45,,,,,,,,,,,,2,0,0,2149
550147,550146,"Long Sword",0,60000,150,0,Dragon,7,"",0,"",0,0,"6.6.4.8.10.1.0 6.6.4.8.10.3.0 6.6.4.8.10.6.0",50,,,,,,,,,,,,2,0,0,2149
550148,550147,"Long Sword",0,80000,250,0,Dragon,8,"",0,"",0,0,"5.7.8.10.8.2.0 5.7.8.10.8.4.0 5.7.8.10.8.7.0",50,,,,,,,,,,,,2,0,0,2149
550149,550148,"Long Sword",0,100000,290,0,Dragon,10,"",0,"",0,0,"12.2.4.9.10.3.0 12.2.4.9.10.5.0 12.2.4.9.10.8.0",55,,,,,,,,,,,,2,0,1,2149
550401,0,"Long Sword",20000,0,160,0,"",0,"",0,"",0,35,"11.5.6.8.0.0.0 11.5.6.10.0.0.0 11.5.6.12.1.0.0",-20,,,,,,,,,,,,0,0,0,2150
550402,550401,"Long Sword",0,40000,180,0,"",0,"",0,"",0,40,"7.3.10.9.1.0.0 7.3.10.9.3.0.0 7.3.10.9.6.0.0",-20,,,,,,,,,,,,0,0,0,2150
550403,550402,"Long Sword",0,60000,200,0,"",0,"",0,"",0,45,"2.4.10.13.1.0.0 2.4.10.13.3.0.0 2.4.10.13.6.0.0",-20,,,,,,,,,,,,0,0,0,2150
550404,550403,"Long Sword",0,80000,260,0,"",0,"",0,"",0,45,"9.2.9.13.2.0.0 9.2.9.13.4.0.0 9.2.9.13.5.2.0",-25,,,,,,,,,,,,0,0,0,2150
550405,550404,"Long Sword",0,100000,330,0,"",0,"",0,"",0,50,"9.4.5.15.2.0.0 9.4.5.15.3.1.0 9.4.5.15.3.4.0",-30,,,,,,,,,,,,0,0,1,2150
550657,0,"Long Sword",58000,0,310,0,"",0,"",0,"",0,60,"4.6.23.3.2.1.1 4.6.23.3.2.1.3 4.6.23.3.2.1.6",0,,,,,,,,,,,,3,0,0,2151
550658,550657,"Long Sword",0,116000,320,0,"",0,"",0,"",0,60,"4.5.23.3.3.1.1 4.5.23.3.3.1.3 4.5.23.3.3.1.6",0,,,,,,,,,,,,3,0,0,2151
550659,550658,"Long Sword",0,174000,330,0,"",0,"",0,"",0,60,"6.2.24.3.2.1.2 6.2.24.3.2.1.4 6.2.24.3.2.1.7",0,,,,,,,,,,,,3,0,1,2151
550913,0,"Long Sword",16000,0,160,0,Dragon,31,"",0,"",0,0,"20.0.0.0.0.5.0 20.0.0.0.0.7.0 20.0.0.0.0.10.0",0,,,,,,,,,,,,1,0,0,2152
550914,550913,"Long Sword",0,32000,180,0,Dragon,32,"",0,"",0,0,"18.0.0.0.0.7.0 18.0.0.0.0.9.0 18.0.0.0.0.12.0",0,,,,,,,,,,,,1,0,0,2152
550915,550914,"Long Sword",0,48000,240,0,Dragon,33,"",0,"",0,0,"20.0.0.0.0.10.0 20.0.0.0.0.12.0 20.0.0.0.0.15.0",0,,,,,,,,,,,,2,0,0,2152
550916,550915,"Long Sword",0,64000,270,0,Dragon,34,"",0,"",0,0,"20.0.0.0.0.15.0 20.0.0.0.0.17.0 20.0.0.0.0.20.0",0,,,,,,,,,,,,2,0,0,2152
